,Attack,Attacker_Level,Defense,Defender_Level,Attacker_Defender_Value
1047,77.0,7.0,77.0,98.0,0.00929032258064516
1048,77.0,7.0,113.0,7.0,0.07200000000000001
1049,77.0,7.0,113.0,21.0,0.02769230769230769
1050,77.0,7.0,113.0,35.0,0.017142857142857144
1051,77.0,7.0,113.0,49.0,0.012521739130434783
1052,77.0,7.0,113.0,63.0,0.00979591836734694
1053,77.0,7.0,113.0,77.0,0.008044692737430168
1054,77.0,7.0,113.0,91.0,0.006857142857142857
1055,77.0,7.0,113.0,98.0,0.006371681415929204
1056,77.0,7.0,149.0,7.0,0.0576
1057,77.0,7.0,149.0,21.0,0.021492537313432838
1058,77.0,7.0,149.0,35.0,0.013211009174311927
1059,77.0,7.0,149.0,49.0,0.009536423841059603
1060,77.0,7.0,149.0,63.0,0.0075
1061,77.0,7.0,149.0,77.0,0.006153846153846154
1062,77.0,7.0,149.0,91.0,0.005217391304347826
1063,77.0,7.0,149.0,98.0,0.0048484848484848485
1064,77.0,7.0,185.0,7.0,0.048
1065,77.0,7.0,185.0,21.0,0.017560975609756096
1066,77.0,7.0,185.0,35.0,0.010746268656716419
1067,77.0,7.0,185.0,49.0,0.007741935483870968
1068,77.0,7.0,185.0,63.0,0.006050420168067227
1069,77.0,7.0,185.0,77.0,0.004982698961937716
1070,77.0,7.0,185.0,91.0,0.004222873900293255
1071,77.0,7.0,185.0,98.0,0.0039237057220708445
1072,77.0,7.0,221.0,7.0,0.04114285714285714
1073,77.0,7.0,221.0,21.0,0.01484536082474227
1074,77.0,7.0,221.0,35.0,0.009056603773584906
1075,77.0,7.0,221.0,49.0,0.006515837104072397
1076,77.0,7.0,221.0,63.0,0.005088339222614841
1077,77.0,7.0,221.0,77.0,0.0041739130434782605
1078,77.0,7.0,221.0,91.0,0.0035380835380835383
1079,77.0,7.0,221.0,98.0,0.003287671232876712
1080,77.0,7.0,239.0,7.0,0.037894736842105266
1081,77.0,7.0,239.0,21.0,0.013714285714285714
1082,77.0,7.0,239.0,35.0,0.008372093023255815
1083,77.0,7.0,239.0,49.0,0.00602510460251046
1084,77.0,7.0,239.0,63.0,0.004705882352941177
1085,77.0,7.0,239.0,77.0,0.00386058981233244
1086,77.0,7.0,239.0,91.0,0.0032801822323462416
1087,77.0,7.0,239.0,98.0,0.003044397463002114
1088,77.0,21.0,5.0,7.0,1.5392000000000001
1089,77.0,21.0,5.0,21.0,1.0994285714285714
1090,77.0,21.0,5.0,35.0,0.9620000000000001
1091,77.0,21.0,5.0,49.0,0.8551111111111112
1092,77.0,21.0,5.0,63.0,0.6996363636363637
1093,77.0,21.0,5.0,77.0,0.6413333333333334
1094,77.0,21.0,5.0,91.0,0.5497142857142857
1095,77.0,21.0,5.0,98.0,0.5497142857142857
1096,77.0,21.0,41.0,7.0,0.7696000000000001
1097,77.0,21.0,41.0,21.0,0.34981818181818186
1098,77.0,21.0,41.0,35.0,0.2332121212121212
1099,77.0,21.0,41.0,49.0,0.17102222222222224
1100,77.0,21.0,41.0,63.0,0.13742857142857143
1101,77.0,21.0,41.0,77.0,0.1131764705882353
1102,77.0,21.0,41.0,91.0,0.09741772151898735
1103,77.0,21.0,41.0,98.0,0.09054117647058825
1104,77.0,21.0,77.0,7.0,0.5130666666666668
1105,77.0,21.0,77.0,21.0,0.20800000000000002
1106,77.0,21.0,77.0,35.0,0.13268965517241382
1107,77.0,21.0,77.0,49.0,0.09620000000000001
1108,77.0,21.0,77.0,63.0,0.07545098039215686
1109,77.0,21.0,77.0,77.0,0.06256910569105692
1110,77.0,21.0,77.0,91.0,0.05307586206896552
1111,77.0,21.0,77.0,98.0,0.04965161290322581
1112,77.0,21.0,113.0,7.0,0.38480000000000003
1113,77.0,21.0,113.0,21.0,0.14800000000000002
1114,77.0,21.0,113.0,35.0,0.09161904761904763
1115,77.0,21.0,113.0,49.0,0.06692173913043478
1116,77.0,21.0,113.0,63.0,0.052353741496598646
1117,77.0,21.0,113.0,77.0,0.04299441340782123
1118,77.0,21.0,113.0,91.0,0.036647619047619054
1119,77.0,21.0,113.0,98.0,0.034053097345132746
1120,77.0,21.0,149.0,7.0,0.30784
1121,77.0,21.0,149.0,21.0,0.11486567164179107
1122,77.0,21.0,149.0,35.0,0.07060550458715598
1123,77.0,21.0,149.0,49.0,0.05096688741721855
1124,77.0,21.0,149.0,63.0,0.04008333333333334
1125,77.0,21.0,149.0,77.0,0.03288888888888889
1126,77.0,21.0,149.0,91.0,0.027884057971014498
1127,77.0,21.0,149.0,98.0,0.025912457912457915
1128,77.0,21.0,185.0,7.0,0.2565333333333334
1129,77.0,21.0,185.0,21.0,0.09385365853658538
1130,77.0,21.0,185.0,35.0,0.057432835820895534
1131,77.0,21.0,185.0,49.0,0.041376344086021505
1132,77.0,21.0,185.0,63.0,0.032336134453781515
1133,77.0,21.0,185.0,77.0,0.02662975778546713
1134,77.0,21.0,185.0,91.0,0.022568914956011734
1135,77.0,21.0,185.0,98.0,0.020970027247956408
1136,77.0,21.0,221.0,7.0,0.2198857142857143
1137,77.0,21.0,221.0,21.0,0.07934020618556702
1138,77.0,21.0,221.0,35.0,0.048402515723270444
1139,77.0,21.0,221.0,49.0,0.034823529411764705
1140,77.0,21.0,221.0,63.0,0.027194346289752654
1141,77.0,21.0,221.0,77.0,0.022307246376811595
1142,77.0,21.0,221.0,91.0,0.01890909090909091
1143,77.0,21.0,221.0,98.0,0.017570776255707764
1144,77.0,21.0,239.0,7.0,0.20252631578947372
1145,77.0,21.0,239.0,21.0,0.07329523809523811
1146,77.0,21.0,239.0,35.0,0.04474418604651163
1147,77.0,21.0,239.0,49.0,0.032200836820083685
1148,77.0,21.0,239.0,63.0,0.025150326797385623
1149,77.0,21.0,239.0,77.0,0.02063270777479893
1150,77.0,21.0,239.0,91.0,0.017530751708428247
1151,77.0,21.0,239.0,98.0,0.01627061310782241
1152,77.0,35.0,5.0,7.0,3.7119999999999997
1153,77.0,35.0,5.0,21.0,2.6514285714285717
1154,77.0,35.0,5.0,35.0,2.32
1155,77.0,35.0,5.0,49.0,2.062222222222222
1156,77.0,35.0,5.0,63.0,1.6872727272727273
1157,77.0,35.0,5.0,77.0,1.5466666666666666
1158,77.0,35.0,5.0,91.0,1.3257142857142858
1159,77.0,35.0,5.0,98.0,1.3257142857142858
1160,77.0,35.0,41.0,7.0,1.8559999999999999
1161,77.0,35.0,41.0,21.0,0.8436363636363636
1162,77.0,35.0,41.0,35.0,0.5624242424242424
1163,77.0,35.0,41.0,49.0,0.4124444444444445
1164,77.0,35.0,41.0,63.0,0.33142857142857146
1165,77.0,35.0,41.0,77.0,0.27294117647058824
1166,77.0,35.0,41.0,91.0,0.2349367088607595
1167,77.0,35.0,41.0,98.0,0.2183529411764706
1168,77.0,35.0,77.0,7.0,1.2373333333333334
1169,77.0,35.0,77.0,21.0,0.5016216216216216
1170,77.0,35.0,77.0,35.0,0.32
1171,77.0,35.0,77.0,49.0,0.23199999999999998
1172,77.0,35.0,77.0,63.0,0.18196078431372548
1173,77.0,35.0,77.0,77.0,0.15089430894308944
1174,77.0,35.0,77.0,91.0,0.128
1175,77.0,35.0,77.0,98.0,0.11974193548387098
1176,77.0,35.0,113.0,7.0,0.9279999999999999
1177,77.0,35.0,113.0,21.0,0.35692307692307695
1178,77.0,35.0,113.0,35.0,0.22095238095238096
1179,77.0,35.0,113.0,49.0,0.1613913043478261
1180,77.0,35.0,113.0,63.0,0.12625850340136055
1181,77.0,35.0,113.0,77.0,0.10368715083798882
1182,77.0,35.0,113.0,91.0,0.0883809523809524
1183,77.0,35.0,113.0,98.0,0.08212389380530974
1184,77.0,35.0,149.0,7.0,0.7424
1185,77.0,35.0,149.0,21.0,0.2770149253731343
1186,77.0,35.0,149.0,35.0,0.17027522935779818
1187,77.0,35.0,149.0,49.0,0.12291390728476823
1188,77.0,35.0,149.0,63.0,0.09666666666666666
1189,77.0,35.0,149.0,77.0,0.07931623931623932
1190,77.0,35.0,149.0,91.0,0.0672463768115942
1191,77.0,35.0,149.0,98.0,0.062491582491582494
1192,77.0,35.0,185.0,7.0,0.6186666666666667
1193,77.0,35.0,185.0,21.0,0.22634146341463413
1194,77.0,35.0,185.0,35.0,0.13850746268656716
1195,77.0,35.0,185.0,49.0,0.09978494623655915
1196,77.0,35.0,185.0,63.0,0.07798319327731093
1197,77.0,35.0,185.0,77.0,0.06422145328719724
1198,77.0,35.0,185.0,91.0,0.05442815249266862
1199,77.0,35.0,185.0,98.0,0.05057220708446867
1200,77.0,35.0,221.0,7.0,0.5302857142857144
1201,77.0,35.0,221.0,21.0,0.19134020618556702
1202,77.0,35.0,221.0,35.0,0.11672955974842766
1203,77.0,35.0,221.0,49.0,0.0839819004524887
1204,77.0,35.0,221.0,63.0,0.06558303886925795
1205,77.0,35.0,221.0,77.0,0.05379710144927536
1206,77.0,35.0,221.0,91.0,0.045601965601965604
1207,77.0,35.0,221.0,98.0,0.04237442922374429
1208,77.0,35.0,239.0,7.0,0.488421052631579
1209,77.0,35.0,239.0,21.0,0.1767619047619048
1210,77.0,35.0,239.0,35.0,0.10790697674418605
1211,77.0,35.0,239.0,49.0,0.07765690376569037
1212,77.0,35.0,239.0,63.0,0.06065359477124183
1213,77.0,35.0,239.0,77.0,0.04975871313672922
1214,77.0,35.0,239.0,91.0,0.04227790432801823
1215,77.0,35.0,239.0,98.0,0.03923890063424947
1216,77.0,49.0,5.0,7.0,6.912000000000001
1217,77.0,49.0,5.0,21.0,4.937142857142858
1218,77.0,49.0,5.0,35.0,4.32
1219,77.0,49.0,5.0,49.0,3.8400000000000007
1220,77.0,49.0,5.0,63.0,3.141818181818182
1221,77.0,49.0,5.0,77.0,2.8800000000000003
1222,77.0,49.0,5.0,91.0,2.468571428571429
1223,77.0,49.0,5.0,98.0,2.468571428571429
1224,77.0,49.0,41.0,7.0,3.4560000000000004
1225,77.0,49.0,41.0,21.0,1.570909090909091
1226,77.0,49.0,41.0,35.0,1.0472727272727274
1227,77.0,49.0,41.0,49.0,0.768
1228,77.0,49.0,41.0,63.0,0.6171428571428572
1229,77.0,49.0,41.0,77.0,0.5082352941176471
1230,77.0,49.0,41.0,91.0,0.43746835443037985
1231,77.0,49.0,41.0,98.0,0.4065882352941177
1232,77.0,49.0,77.0,7.0,2.3040000000000003
1233,77.0,49.0,77.0,21.0,0.9340540540540542
1234,77.0,49.0,77.0,35.0,0.5958620689655173
1235,77.0,49.0,77.0,49.0,0.43200000000000005
1236,77.0,49.0,77.0,63.0,0.33882352941176475
1237,77.0,49.0,77.0,77.0,0.2809756097560976
1238,77.0,49.0,77.0,91.0,0.23834482758620693
1239,77.0,49.0,77.0,98.0,0.22296774193548388
1240,77.0,49.0,113.0,7.0,1.7280000000000002
1241,77.0,49.0,113.0,21.0,0.6646153846153847
1242,77.0,49.0,113.0,35.0,0.4114285714285715
1243,77.0,49.0,113.0,49.0,0.3005217391304348
1244,77.0,49.0,113.0,63.0,0.23510204081632657
1245,77.0,49.0,113.0,77.0,0.19307262569832404
1246,77.0,49.0,113.0,91.0,0.1645714285714286
1247,77.0,49.0,113.0,98.0,0.1529203539823009
1248,77.0,49.0,149.0,7.0,1.3824000000000003
1249,77.0,49.0,149.0,21.0,0.5158208955223881
1250,77.0,49.0,149.0,35.0,0.3170642201834863
1251,77.0,49.0,149.0,49.0,0.22887417218543052
1252,77.0,49.0,149.0,63.0,0.18000000000000002
1253,77.0,49.0,149.0,77.0,0.1476923076923077
1254,77.0,49.0,149.0,91.0,0.12521739130434784
1255,77.0,49.0,149.0,98.0,0.11636363636363638
1256,77.0,49.0,185.0,7.0,1.1520000000000001
1257,77.0,49.0,185.0,21.0,0.4214634146341464
1258,77.0,49.0,185.0,35.0,0.25791044776119404
1259,77.0,49.0,185.0,49.0,0.18580645161290324
1260,77.0,49.0,185.0,63.0,0.14521008403361346
1261,77.0,49.0,185.0,77.0,0.11958477508650521
1262,77.0,49.0,185.0,91.0,0.10134897360703814
1263,77.0,49.0,185.0,98.0,0.09416893732970029
1264,77.0,49.0,221.0,7.0,0.9874285714285715
1265,77.0,49.0,221.0,21.0,0.35628865979381447
1266,77.0,49.0,221.0,35.0,0.21735849056603776
1267,77.0,49.0,221.0,49.0,0.15638009049773757
1268,77.0,49.0,221.0,63.0,0.1221201413427562
1269,77.0,49.0,221.0,77.0,0.10017391304347828
1270,77.0,49.0,221.0,91.0,0.08491400491400491
1271,77.0,49.0,221.0,98.0,0.07890410958904111
1272,77.0,49.0,239.0,7.0,0.9094736842105263
1273,77.0,49.0,239.0,21.0,0.3291428571428572
1274,77.0,49.0,239.0,35.0,0.20093023255813955
1275,77.0,49.0,239.0,49.0,0.14460251046025105
1276,77.0,49.0,239.0,63.0,0.11294117647058825
1277,77.0,49.0,239.0,77.0,0.09265415549597857
1278,77.0,49.0,239.0,91.0,0.0787243735763098
1279,77.0,49.0,239.0,98.0,0.07306553911205074
1280,77.0,63.0,5.0,7.0,11.0976
1281,77.0,63.0,5.0,21.0,7.926857142857143
1282,77.0,63.0,5.0,35.0,6.936000000000001
1283,77.0,63.0,5.0,49.0,6.165333333333334
1284,77.0,63.0,5.0,63.0,5.044363636363637
1285,77.0,63.0,5.0,77.0,4.6240000000000006
1286,77.0,63.0,5.0,91.0,3.9634285714285715
1287,77.0,63.0,5.0,98.0,3.9634285714285715
1288,77.0,63.0,41.0,7.0,5.5488
1289,77.0,63.0,41.0,21.0,2.5221818181818185
1290,77.0,63.0,41.0,35.0,1.6814545454545455
1291,77.0,63.0,41.0,49.0,1.2330666666666668
1292,77.0,63.0,41.0,63.0,0.9908571428571429
1293,77.0,63.0,41.0,77.0,0.8160000000000001
1294,77.0,63.0,41.0,91.0,0.7023797468354431
1295,77.0,63.0,41.0,98.0,0.6528
1296,77.0,63.0,77.0,7.0,3.6992000000000003
1297,77.0,63.0,77.0,21.0,1.4996756756756757
1298,77.0,63.0,77.0,35.0,0.9566896551724139
1299,77.0,63.0,77.0,49.0,0.6936
1300,77.0,63.0,77.0,63.0,0.544
1301,77.0,63.0,77.0,77.0,0.4511219512195122
1302,77.0,63.0,77.0,91.0,0.38267586206896553
1303,77.0,63.0,77.0,98.0,0.3579870967741936
1304,77.0,63.0,113.0,7.0,2.7744
1305,77.0,63.0,113.0,21.0,1.067076923076923
1306,77.0,63.0,113.0,35.0,0.6605714285714286
1307,77.0,63.0,113.0,49.0,0.482504347826087
1308,77.0,63.0,113.0,63.0,0.3774693877551021
1309,77.0,63.0,113.0,77.0,0.30998882681564244
1310,77.0,63.0,113.0,91.0,0.2642285714285714
1311,77.0,63.0,113.0,98.0,0.24552212389380532
1312,77.0,63.0,149.0,7.0,2.21952
1313,77.0,63.0,149.0,21.0,0.828179104477612
1314,77.0,63.0,149.0,35.0,0.5090642201834863
1315,77.0,63.0,149.0,49.0,0.36747019867549674
1316,77.0,63.0,149.0,63.0,0.28900000000000003
1317,77.0,63.0,149.0,77.0,0.23712820512820515
1318,77.0,63.0,149.0,91.0,0.20104347826086957
1319,77.0,63.0,149.0,98.0,0.18682828282828284
1320,77.0,63.0,185.0,7.0,1.8496000000000001
1321,77.0,63.0,185.0,21.0,0.6766829268292683
1322,77.0,63.0,185.0,35.0,0.414089552238806
1323,77.0,63.0,185.0,49.0,0.29832258064516126
1324,77.0,63.0,185.0,63.0,0.23314285714285715
1325,77.0,63.0,185.0,77.0,0.19200000000000003
1326,77.0,63.0,185.0,91.0,0.16272140762463344
1327,77.0,63.0,185.0,98.0,0.15119346049046323
1328,77.0,63.0,221.0,7.0,1.5853714285714287
1329,77.0,63.0,221.0,21.0,0.5720412371134022
1330,77.0,63.0,221.0,35.0,0.3489811320754717
1331,77.0,63.0,221.0,49.0,0.2510769230769231
1332,77.0,63.0,221.0,63.0,0.1960706713780919
1333,77.0,63.0,221.0,77.0,0.16083478260869566
1334,77.0,63.0,221.0,91.0,0.13633415233415236
1335,77.0,63.0,221.0,98.0,0.1266849315068493
1336,77.0,63.0,239.0,7.0,1.4602105263157896
1337,77.0,63.0,239.0,21.0,0.5284571428571428
1338,77.0,63.0,239.0,35.0,0.32260465116279075
1339,77.0,63.0,239.0,49.0,0.23216736401673643
1340,77.0,63.0,239.0,63.0,0.18133333333333335
1341,77.0,63.0,239.0,77.0,0.1487613941018767
1342,77.0,63.0,239.0,91.0,0.12639635535307517
1343,77.0,63.0,239.0,98.0,0.11731078224101481
1344,77.0,77.0,5.0,7.0,16.1376
1345,77.0,77.0,5.0,21.0,11.526857142857143
1346,77.0,77.0,5.0,35.0,10.085999999999999
1347,77.0,77.0,5.0,49.0,8.965333333333332
1348,77.0,77.0,5.0,63.0,7.335272727272726
1349,77.0,77.0,5.0,77.0,6.723999999999999
1350,77.0,77.0,5.0,91.0,5.763428571428571
1351,77.0,77.0,5.0,98.0,5.763428571428571
1352,77.0,77.0,41.0,7.0,8.0688
1353,77.0,77.0,41.0,21.0,3.667636363636363
1354,77.0,77.0,41.0,35.0,2.4450909090909088
1355,77.0,77.0,41.0,49.0,1.7930666666666666
1356,77.0,77.0,41.0,63.0,1.4408571428571428
1357,77.0,77.0,41.0,77.0,1.1865882352941175
1358,77.0,77.0,41.0,91.0,1.021367088607595
1359,77.0,77.0,41.0,98.0,0.949270588235294
1360,77.0,77.0,77.0,7.0,5.379199999999999
1361,77.0,77.0,77.0,21.0,2.1807567567567565
1362,77.0,77.0,77.0,35.0,1.3911724137931032
1363,77.0,77.0,77.0,49.0,1.0086
1364,77.0,77.0,77.0,63.0,0.7910588235294116
1365,77.0,77.0,77.0,77.0,0.6559999999999999
1366,77.0,77.0,77.0,91.0,0.5564689655172413
1367,77.0,77.0,77.0,98.0,0.5205677419354838
1368,77.0,77.0,113.0,7.0,4.0344
1369,77.0,77.0,113.0,21.0,1.5516923076923075
1370,77.0,77.0,113.0,35.0,0.9605714285714284
1371,77.0,77.0,113.0,49.0,0.7016347826086956
1372,77.0,77.0,113.0,63.0,0.5488979591836735
1373,77.0,77.0,113.0,77.0,0.45077094972067033
1374,77.0,77.0,113.0,91.0,0.3842285714285714
1375,77.0,77.0,113.0,98.0,0.3570265486725663
1376,77.0,77.0,149.0,7.0,3.2275199999999997
1377,77.0,77.0,149.0,21.0,1.2042985074626864
1378,77.0,77.0,149.0,35.0,0.7402568807339448
1379,77.0,77.0,149.0,49.0,0.5343576158940397
1380,77.0,77.0,149.0,63.0,0.42024999999999996
1381,77.0,77.0,149.0,77.0,0.3448205128205128
1382,77.0,77.0,149.0,91.0,0.2923478260869565
1383,77.0,77.0,149.0,98.0,0.2716767676767676
1384,77.0,77.0,185.0,7.0,2.6895999999999995
1385,77.0,77.0,185.0,21.0,0.9839999999999999
1386,77.0,77.0,185.0,35.0,0.6021492537313432
1387,77.0,77.0,185.0,49.0,0.43380645161290315
1388,77.0,77.0,185.0,63.0,0.3390252100840336
1389,77.0,77.0,185.0,77.0,0.27919723183391004
1390,77.0,77.0,185.0,91.0,0.23662170087976536
1391,77.0,77.0,185.0,98.0,0.21985831062670297
1392,77.0,77.0,221.0,7.0,2.305371428571428
1393,77.0,77.0,221.0,21.0,0.8318350515463916
1394,77.0,77.0,221.0,35.0,0.5074716981132075
1395,77.0,77.0,221.0,49.0,0.36510407239819004
1396,77.0,77.0,221.0,63.0,0.28511660777385156
1397,77.0,77.0,221.0,77.0,0.23387826086956517
1398,77.0,77.0,221.0,91.0,0.19825061425061422
1399,77.0,77.0,221.0,98.0,0.18421917808219176
1400,77.0,77.0,239.0,7.0,2.1233684210526316
1401,77.0,77.0,239.0,21.0,0.7684571428571428
1402,77.0,77.0,239.0,35.0,0.46911627906976744
1403,77.0,77.0,239.0,49.0,0.3376066945606694
1404,77.0,77.0,239.0,63.0,0.2636862745098039
1405,77.0,77.0,239.0,77.0,0.21632171581769435
1406,77.0,77.0,239.0,91.0,0.18379954441913438
1407,77.0,77.0,239.0,98.0,0.17058773784355177
1408,77.0,91.0,5.0,7.0,22.272000000000002
1409,77.0,91.0,5.0,21.0,15.90857142857143
1410,77.0,91.0,5.0,35.0,13.92
1411,77.0,91.0,5.0,49.0,12.373333333333333
1412,77.0,91.0,5.0,63.0,10.123636363636363
1413,77.0,91.0,5.0,77.0,9.280000000000001
1414,77.0,91.0,5.0,91.0,7.954285714285715
1415,77.0,91.0,5.0,98.0,7.954285714285715
1416,77.0,91.0,41.0,7.0,11.136000000000001
1417,77.0,91.0,41.0,21.0,5.0618181818181816
1418,77.0,91.0,41.0,35.0,3.3745454545454545
1419,77.0,91.0,41.0,49.0,2.474666666666667
1420,77.0,91.0,41.0,63.0,1.9885714285714287
1421,77.0,91.0,41.0,77.0,1.6376470588235295
1422,77.0,91.0,41.0,91.0,1.409620253164557
1423,77.0,91.0,41.0,98.0,1.3101176470588236
1424,77.0,91.0,77.0,7.0,7.4239999999999995
1425,77.0,91.0,77.0,21.0,3.0097297297297296
1426,77.0,91.0,77.0,35.0,1.92
1427,77.0,91.0,77.0,49.0,1.3920000000000001
1428,77.0,91.0,77.0,63.0,1.091764705882353
1429,77.0,91.0,77.0,77.0,0.9053658536585367
1430,77.0,91.0,77.0,91.0,0.768
1431,77.0,91.0,77.0,98.0,0.7184516129032258
1432,77.0,91.0,113.0,7.0,5.5680000000000005
1433,77.0,91.0,113.0,21.0,2.1415384615384614
1434,77.0,91.0,113.0,35.0,1.3257142857142858
1435,77.0,91.0,113.0,49.0,0.9683478260869566
1436,77.0,91.0,113.0,63.0,0.7575510204081632
1437,77.0,91.0,113.0,77.0,0.622122905027933
1438,77.0,91.0,113.0,91.0,0.5302857142857142
1439,77.0,91.0,113.0,98.0,0.49274336283185843
1440,77.0,91.0,149.0,7.0,4.4544
1441,77.0,91.0,149.0,21.0,1.662089552238806
1442,77.0,91.0,149.0,35.0,1.0216513761467891
1443,77.0,91.0,149.0,49.0,0.7374834437086093
1444,77.0,91.0,149.0,63.0,0.5800000000000001
1445,77.0,91.0,149.0,77.0,0.47589743589743594
1446,77.0,91.0,149.0,91.0,0.40347826086956523
1447,77.0,91.0,149.0,98.0,0.374949494949495
1448,77.0,91.0,185.0,7.0,3.7119999999999997
1449,77.0,91.0,185.0,21.0,1.358048780487805
1450,77.0,91.0,185.0,35.0,0.831044776119403
1451,77.0,91.0,185.0,49.0,0.5987096774193549
1452,77.0,91.0,185.0,63.0,0.4678991596638655
1453,77.0,91.0,185.0,77.0,0.38532871972318344
1454,77.0,91.0,185.0,91.0,0.32656891495601176
1455,77.0,91.0,185.0,98.0,0.303433242506812
1456,77.0,91.0,221.0,7.0,3.181714285714286
1457,77.0,91.0,221.0,21.0,1.1480412371134021
1458,77.0,91.0,221.0,35.0,0.700377358490566
1459,77.0,91.0,221.0,49.0,0.5038914027149322
1460,77.0,91.0,221.0,63.0,0.39349823321554767
1461,77.0,91.0,221.0,77.0,0.3227826086956522
1462,77.0,91.0,221.0,91.0,0.2736117936117936
1463,77.0,91.0,221.0,98.0,0.25424657534246575
1464,77.0,91.0,239.0,7.0,2.9305263157894736
1465,77.0,91.0,239.0,21.0,1.0605714285714285
1466,77.0,91.0,239.0,35.0,0.6474418604651163
1467,77.0,91.0,239.0,49.0,0.46594142259414223
1468,77.0,91.0,239.0,63.0,0.36392156862745095
1469,77.0,91.0,239.0,77.0,0.2985522788203753
1470,77.0,91.0,239.0,91.0,0.2536674259681094
1471,77.0,91.0,239.0,98.0,0.23543340380549682
1472,77.0,98.0,5.0,7.0,25.544
1473,77.0,98.0,5.0,21.0,18.245714285714286
1474,77.0,98.0,5.0,35.0,15.965000000000002
1475,77.0,98.0,5.0,49.0,14.19111111111111
1476,77.0,98.0,5.0,63.0,11.610909090909093
1477,77.0,98.0,5.0,77.0,10.643333333333334
1478,77.0,98.0,5.0,91.0,9.122857142857143
1479,77.0,98.0,5.0,98.0,9.122857142857143
1480,77.0,98.0,41.0,7.0,12.772
1481,77.0,98.0,41.0,21.0,5.8054545454545465
1482,77.0,98.0,41.0,35.0,3.870303030303031
1483,77.0,98.0,41.0,49.0,2.8382222222222224
1484,77.0,98.0,41.0,63.0,2.2807142857142857
1485,77.0,98.0,41.0,77.0,1.8782352941176472
1486,77.0,98.0,41.0,91.0,1.6167088607594937
1487,77.0,98.0,41.0,98.0,1.5025882352941178
1488,77.0,98.0,77.0,7.0,8.514666666666669
1489,77.0,98.0,77.0,21.0,3.4518918918918926
1490,77.0,98.0,77.0,35.0,2.202068965517242
1491,77.0,98.0,77.0,49.0,1.5965
1492,77.0,98.0,77.0,63.0,1.252156862745098
1493,77.0,98.0,77.0,77.0,1.0383739837398376
1494,77.0,98.0,77.0,91.0,0.8808275862068966
1495,77.0,98.0,77.0,98.0,0.8240000000000001
1496,77.0,98.0,113.0,7.0,6.386
1497,77.0,98.0,113.0,21.0,2.4561538461538466
1498,77.0,98.0,113.0,35.0,1.5204761904761908
1499,77.0,98.0,113.0,49.0,1.110608695652174
1500,77.0,98.0,113.0,63.0,0.8688435374149661
1501,77.0,98.0,113.0,77.0,0.7135195530726258
1502,77.0,98.0,113.0,91.0,0.6081904761904763
1503,77.0,98.0,113.0,98.0,0.5651327433628318
1504,77.0,98.0,149.0,7.0,5.1088000000000005
1505,77.0,98.0,149.0,21.0,1.906268656716418
1506,77.0,98.0,149.0,35.0,1.171743119266055
1507,77.0,98.0,149.0,49.0,0.8458278145695364
1508,77.0,98.0,149.0,63.0,0.6652083333333334
1509,77.0,98.0,149.0,77.0,0.5458119658119658
1510,77.0,98.0,149.0,91.0,0.46275362318840585
1511,77.0,98.0,149.0,98.0,0.43003367003367005
1512,77.0,98.0,185.0,7.0,4.257333333333334
1513,77.0,98.0,185.0,21.0,1.5575609756097561
1514,77.0,98.0,185.0,35.0,0.953134328358209
1515,77.0,98.0,185.0,49.0,0.6866666666666668
1516,77.0,98.0,185.0,63.0,0.5366386554621849
1517,77.0,98.0,185.0,77.0,0.4419377162629758
1518,77.0,98.0,185.0,91.0,0.37454545454545457
1519,77.0,98.0,185.0,98.0,0.34801089918256134
1520,77.0,98.0,221.0,7.0,3.6491428571428575
1521,77.0,98.0,221.0,21.0,1.3167010309278353
1522,77.0,98.0,221.0,35.0,0.8032704402515723
1523,77.0,98.0,221.0,49.0,0.5779185520361991
1524,77.0,98.0,221.0,63.0,0.4513074204946997
1525,77.0,98.0,221.0,77.0,0.3702028985507247
1526,77.0,98.0,221.0,91.0,0.3138083538083538
1527,77.0,98.0,221.0,98.0,0.2915981735159818
1528,77.0,98.0,239.0,7.0,3.3610526315789473
1529,77.0,98.0,239.0,21.0,1.2163809523809526
1530,77.0,98.0,239.0,35.0,0.7425581395348838
1531,77.0,98.0,239.0,49.0,0.5343933054393306
1532,77.0,98.0,239.0,63.0,0.4173856209150327
1533,77.0,98.0,239.0,77.0,0.3424128686327078
1534,77.0,98.0,239.0,91.0,0.2909339407744875
1535,77.0,98.0,239.0,98.0,0.2700211416490486
1536,113.0,7.0,5.0,7.0,0.384
1537,113.0,7.0,5.0,21.0,0.2742857142857143
1538,113.0,7.0,5.0,35.0,0.24
1539,113.0,7.0,5.0,49.0,0.21333333333333335
1540,113.0,7.0,5.0,63.0,0.17454545454545453
1541,113.0,7.0,5.0,77.0,0.16
1542,113.0,7.0,5.0,91.0,0.13714285714285715
1543,113.0,7.0,5.0,98.0,0.13714285714285715
1544,113.0,7.0,41.0,7.0,0.192
1545,113.0,7.0,41.0,21.0,0.08727272727272727
1546,113.0,7.0,41.0,35.0,0.05818181818181818
1547,113.0,7.0,41.0,49.0,0.042666666666666665
1548,113.0,7.0,41.0,63.0,0.03428571428571429
1549,113.0,7.0,41.0,77.0,0.02823529411764706
1550,113.0,7.0,41.0,91.0,0.024303797468354434
1551,113.0,7.0,41.0,98.0,0.02258823529411765
1552,113.0,7.0,77.0,7.0,0.128
